us_since_last_capture,packet_num,channel_num,access_addr,pdu,tx,rx,payload_length,advertising_addr,data,crc
10027225,24922,39,8e89bed6,ADV_IND,1,0,37,9a9cb6855050,c1d645442258dee18c1ba7af427b4fdd60eb6202902cebd4c78dd277a13da7,1.0
4030111,24976,39,8e89bed6,ADV_IND,1,0,37,f5ea8c9d8050,1eff4c001219101156e2bd1d3aeceb467b457e5459fa56de3dd40f1f070165,1.0
3997811,25056,39,8e89bed6,ADV_IND,1,0,37,fd6a889d8050,1eff4e011219001156e2bd5d3aece9427b457f5459fa54de3dd40f1f074108,1.0
12025825,25212,39,8e89bed6,ADV_IND,1,1,37,f5ea8c9c8050,3eff4c001219001156e2bd1d3aece3567b457e5449fa549e3dd40f1e0701c0,1.0
1999018,25245,39,8e89bed6,ADV_IND,1,0,37,fdea0c9da050,1eff4c005619101156e2bc5d3aeceb467b457e5459fa56de3dd40f9f0701c0,1.0
1998901,25303,39,8e89bed6,ADV_IND,1,0,37,9a9c8c9d8050,c197c5443049fee90f1ba1af427b4e4d68eb6226902ceeb0c78dd257a13da7,1.0
6029054,25305,39,8e89bed6,ADV_IND,1,0,33,fd6a8c9c8054,1eff4c011219101056e2bd1d3aeceb467b457e5459fb56ce3dd40d,1.0
2030916,25341,39,8e89bed6,ADV_IND,1,0,37,bc9cf6855e40,c1d6c5513059dee18b1fa5ab427b4ecd60e96a22902deff8c78cd257212da7,1.0
8027951,25473,39,8e89bed6,ADV_IND,1,0,37,9a8cf6c55f08,c1d645c4201bdee18f1ba5af427b4e8d60eb6222902d8ff1c78cd2d7a13da7,1.0
5997026,25548,39,8e89bed6,ADV_IND,1,0,37,fde20c9d8050,1efd5c001219101154e2bd1d3aeceb427f555f5459fa56de3df40d1f07014d,1.0
3998003,25640,39,8e89bed6,ADV_IND,1,0,37,9a9cf6851050,c1d6c5c42059dee18f1ba5af42794ecd20eb6222902cefe0c78dd657a13da7,1.0
10026856,25676,39,8e89bed6,ADV_IND,1,0,37,9a9a8c9d8050,c1d0c5442059dee18f1ba12f427b4edd60eb6222982ceff0c78d5247a13d87,1.0
3997765,25692,39,8e89bed6,ADV_IND,1,0,37,9abef69d8050,c1d6c5442459dee18f3ba5af62774c4d60bb6222902ceff0c18dd257a13da7,1.0
1999005,25753,39,8e89bed6,ADV_IND,1,0,37,fdea0c9d8050,1eff4c001219101156e2bd5d3aeceb467b457e5459fa56de3dd40f1f0701a3,1.0
1999071,25774,39,8e89bed6,ADV_IND,1,0,33,7dea889d8050,1eed4c005219101056e2bd193aeceb427f457e5449fb16ce3d560f,1.0
12026011,25789,39,8e89bed6,ADV_IND,1,0,37,fdea0cbda050,ded2e5c424595ee18f1ba6af027b4ecf6ceb6262902ceff0c78fd257a11daf,1.0
10026938,26028,39,8e89bed6,ADV_IND,1,0,37,f5ea889da050,1ebf4c015299101156e2bd1d3aeceb427b457e5459fa56de3dd40f1f07410e,1.0
1998994,26047,39,8e89bed6,ADV_IND,1,0,37,9a9cf68d4f50,d196c5442059dee6cf1ba5af426b4ecf60eb6222a02eeff0c78ed267a13da7,1.0
4030034,26086,39,8e89bed6,ADV_IND,1,0,37,fdea8c9ca050,1eff4c001219101156e2bd1d3aeceb467b457e5459fa56ce3dd40f1f0701f9,1.0
3997947,26087,39,8e89bed6,ADV_IND,1,0,37,ba9cf6855f4a,c1d6c4446059dee19f53a1af603bcfcd62732222902def70c58dd257a03da7,1.0
1998917,26213,39,8e89bed6,ADV_IND,1,0,37,9adcf49d8050,c1d6e5442059dee18f1ba58fc37b4ecd60eb62329028eff0c78df257e13da6,1.0
4029664,26244,39,8e89bed6,ADV_IND,1,0,37,989cf69d8050,c1d6c5442059dee98f1ba5af427b4ecd68ebe222902cefc8c78dd257a13fa7,1.0
8027892,26256,39,8e89bed6,ADV_IND,1,0,37,1dea8c9d8050,41d6c5442359debd8f9ba4af467b48cde0eb6322506ceff0c7cc5157b13de3,1.0
16023545,26315,39,8e89bed6,ADV_IND,1,0,37,928a8c9d8050,c9d6c544a059de628f13a5af46fb16cd60fb682b90242ff0c48dd257a16da7,1.0
4029951,26380,39,8e89bed6,ADV_IND,1,0,37,9a9c6c9d8050,c1d6c5442059dce18d1aa5af427b4ecd60eb6232902ceff0e6cdd257a13da7,1.0
8027988,26385,39,8e89bed6,ADV_IND,1,0,37,fd6a8c9da050,1eff4c011219101056e2bd1d3beceb467b457e5459fa56de3dd40f1f070162,1.0
8028282,26397,39,8e89bed6,ADV_IND,1,0,37,fd6a8c9c8050,1eff4c001219101156e2bd1d3aeceb467b457e5459fa56de3dd40d1f070162,1.0
4030110,26578,39,8e89bed6,ADV_IND,1,0,37,9a6a8c9d8050,c1d6c544a2d9d4e1a71bc5af667b4f8d60ebe22290adeff1c78db217a13da6,1.0
4030165,26598,39,8e89bed6,ADV_IND,1,0,37,fdea889ca050,1eff4c001219101056e2bd1d3aeceb467b457e5459fa56de3dd40f1f0701b5,1.0
14024929,26671,39,8e89bed6,ADV_IND,1,0,37,fdea889c8070,1eef4c005219101056e2bc5d3aeceb467b457e5459fa569e3dd40f9e070198,1.0
3997899,26675,39,8e89bed6,ADV_IND,1,0,37,7dea8cbd8050,1eff4c015219101156e2bc1d3aeceb427b457e5449fa56de3dd40d1f070198,1.0
1999065,26713,39,8e89bed6,ADV_IND,1,0,37,fdea8c9d8070,1eff4c001219101156e2bd1d3aeceb467b457e5459fa56de3dd40f1f070198,1.0
3998118,26769,39,8e89bed6,ADV_IND,1,0,37,9f9cf6855f4a,c1d681e42059dee18f1ba5bf427b4edd60eb6222102ceff2c78d9257a13de3,1.0
16024077,26873,39,8e89bed6,ADV_IND,1,0,37,fdea889c8050,1ebf4c011219101056e2bd1d3aeceb467b557e545bfa56de3dd40d9f074165,1.0
1998891,26966,39,8e89bed6,ADV_IND,1,0,37,9aaa8c9d8050,c1d6c5443059dee18f13a5af427b4ecd60eb7220902ceff0c71dd257a13ca7,1.0
4029816,27300,39,8e89bed6,ADV_IND,1,0,37,98ea8c9d8050,c1f6c5442359dee18f0fa5af523b4c4d60eb6222900ceff4c38dd257a17fa7,1.0
3997917,27348,39,8e89bed6,ADV_IND,1,0,37,7dea0c9d8050,1eff4c001219001156e2bd1d3aeceb467b457e5449fb56de3dd40f1f07011c,1.0
3997927,27349,39,8e89bed6,ADV_IND,1,0,37,9a9e8c9d8050,c9d6c74421599ee18f1ba5af427b4eed70eb6222902ceff0c38dd257a13da7,1.0
16023897,27350,39,8e89bed6,ADV_IND,1,0,37,fd6a889c8050,1ebf4c001619101056e2bc1d3aeceb427b557e5459fa56ce3dd40f1f07411c,1.0
16023976,27394,39,8e89bed6,ADV_IND,1,0,37,9a9cf49d8050,c3dcc54c2059dee18f1ba5bf427b4ec965eb6a22900ce9f2c78dd257a13da7,1.0
1998944,27431,39,8e89bed6,ADV_IND,1,0,37,9adec69d8050,c1d6c54420599ee18b1b95af427b4ecd60eb6a22d03ceff0c78dd257a13da7,1.0
3997936,27457,39,8e89bed6,ADV_IND,1,0,37,9a1cf69d8050,c1d6c5442059dee18f19a5af027f4ec9e0eb62229029eff0c78dd256a134a7,1.0
5996921,27499,39,8e89bed6,ADV_IND,1,0,37,8a94fc9d8050,d1d6c54c20599ee18f1aa5ab427bdacd68a342229024eff0c70dd25fa13fa7,1.0
5997131,27571,39,8e89bed6,ADV_IND,1,0,37,9a9ccc9d8050,c1d6c5442051dee18f1ba5af427b4e4d60eb6222902ceff8cf89d257813da7,1.0
2031039,27572,39,8e89bed6,ADV_IND,1,0,37,9ab6f685df4a,c1d66744a0599ea1871ba5bf527b4ecf62eb6222d02ccff0c78dc257a17da7,1.0
10027126,27658,39,8e89bed6,ADV_IND,1,0,37,1e1cf6858050,41d2c5442059ded18f1ba5a7427b4ecf60eb6222d02ceff1cf8dd257a12da3,1.0
3997899,27719,39,8e89bed6,ADV_IND,1,0,37,fdea8c9d8074,1eff4c001219001156e2bd1d3aeceb467b457e5459fa56de3dd40f1f07014b,1.0
5997077,27886,39,8e89bed6,ADV_IND,1,0,37,9a9d8c9d8050,c1d645442059dee18f1ba5af425b4ecd606de022902ceff0c68d5257a13da7,1.0
1998898,27984,39,8e89bed6,ADV_IND,1,0,37,9a9cf6855f58,d1d6c5442059dee38f1ba5af427b4ecd62cb722a902ceff4c789d257a13db7,1.0
1998908,28013,39,8e89bed6,ADV_IND,1,0,37,9a9cac9d8050,c1d6d544a059dee18f1ba4af4a3b4ecd70ef7222902cebf0438dd253a13da5,1.0
3997903,28047,39,8e89bed6,ADV_IND,1,0,37,9a9cf65d8050,c9d645442059dee18f1ba5af62790ecd60cb6202912cedf0c78c9257a13da7,1.0
5996999,28109,39,8e89bed6,ADV_IND,1,0,37,8a9cf5877f48,c1d6c5442059dee18f1ba5af427b4ecd60eb6232916cef70c78dd277a13da7,1.0
3997826,28216,39,8e89bed6,ADV_IND,1,0,37,9a9cf6858050,c1f6c5642098dee18f1ba5af407bdeed60cb6282102ceff0c7adda56a13da7,1.0
5996910,28241,39,8e89bed6,ADV_IND,1,0,37,ddea8c9d8050,c1d6c5442059dce18f1ba5a7427b4ecf68eb2220802cef70c68dda57813da7,1.0
1999032,28258,39,8e89bed6,ADV_IND,1,0,37,9a9cec9d8050,c1d6c5442859dee1971ba5af427b4ecc60eb6226902ceff0c78dd257a13da7,1.0
4030204,28281,39,8e89bed6,ADV_IND,1,0,37,9a9cf6818050,c1d2c1442059fea18f1ba5af435b6edd62ebe2329028efb0d78dd257a13da7,1.0
3997921,28351,39,8e89bed6,ADV_IND,1,0,37,9b9c8c9d8050,c1d6c55420195cf18f1bb5af427b4ec963eb6223962cefe0c78dd257b13da7,1.0
2031025,28463,39,8e89bed6,ADV_IND,1,0,37,f5ea8c9d8070,1eff4c001219101056e2bd1d3aecab427b457e5459fa56de3dd40f1f070149,1.0
10059181,28536,39,8e89bed6,ADV_IND,1,0,37,8a9cf6855f40,81d6c5443059dee18f1ba5af427b4ecd60eb6222906ceff0c79df057a53da7,1.0
1999046,28584,39,8e89bed6,ADV_IND,1,0,37,fdea0c9c8050,1eff4c001619101156e2bd5d3aeceb467b457e5459fa54de3dd40f1f0741f3,1.0
5996779,28651,39,8e89bed6,ADV_IND,1,0,37,9a9cf69d8050,c1d6c5446059dee18f1aa5ac427b4ecd60eb62229128eff0c78dd257a93da5,1.0
12025952,28688,39,8e89bed6,ADV_IND,1,0,37,8a9cf6c55f4b,83d6c54420599e638f1b25af427b4ecd60cb6222900cee70c78dd257613da7,1.0
1998941,28924,39,8e89bed6,ADV_IND,1,0,37,8dea8c9d8050,c1d6c5402019dee18f1ba5af427b4ecde0eb6222902cefb0c78c9257a13da7,1.0
7995938,28939,39,8e89bed6,ADV_IND,1,0,33,7dea8c9c8050,1eff4e015219101056e2bd1d3aecab467b457e5459fb56de3d540d,1.0
4029799,29066,39,8e89bed6,ADV_IND,1,0,37,9a9cf68517d0,c1d4c5642019dee18f1ba5af467b4ecd60ee6222802defb0c789d357a13da6,1.0
1998914,29091,39,8e89bed6,ADV_IND,1,0,37,9a94b6855f48,c1d6c54420599ee18f1b2d8f627b4ec560eb6222942cedf0c78dd245a11da7,1.0
8028365,29192,39,8e89bed6,ADV_IND,1,0,37,9a9cf6854050,e1d6c544205dd6e18f1b85a7427b4ecd606b62a2d02ccff4c38dd257a13da7,1.0
3998114,29205,39,8e89bed6,ADV_IND,1,0,37,9a9cf6850050,c156c5443059dee18f1ba5af427b46cd60eb6222912deff1c78dd257a53da7,1.0
12026074,29305,39,8e89bed6,ADV_IND,1,0,33,75ea8c9d8050,3eff4c001619101156e2bc1d3aeceb427f457e5459da56de3dd40f,1.0
8027702,29464,39,8e89bed6,ADV_IND,1,0,37,f5ea8c9c8070,1eff4c001219101156e2bd1d3aeceb467b457e5459fa56de3dd40d1f0701fe,1.0
3997951,29701,39,8e89bed6,ADV_IND,1,0,37,db9a8c9d8050,c396c544205ddee1cf0b85ae427a4ecd60eb42a2902ceff0878dd253a13da7,1.0
1999044,29791,39,8e89bed6,ADV_IND,1,0,37,9a9cf79d8050,c1d6c544b059dee18f1b25a7625b0ec560cb6023b02ceff0c78cd297a93fe7,1.0
1999021,29844,39,8e89bed6,ADV_IND,1,0,37,fde28c9da050,1eff4c001219001056e0bd1d3aecab467f457e5459fa569f3dd40f1f0701c0,1.0
8027793,29862,39,8e89bed6,ADV_IND,1,0,37,929cf2855fca,c1d6c5443059dee18f1ba5af427b4ecd60eb6222106ceff0c68dd257a13db6,1.0
26082844,29897,39,8e89bed6,ADV_IND,1,0,37,9a9c76855f4a,c1d6c5442059dee18b1ba5af427b4e8d60eb6222903cefd4c70d9257a13da7,1.0
3997881,30108,39,8e89bed6,ADV_IND,1,0,37,fdea8c9c8070,1efd4c001219101156e2bd1d3aeceb427b557ed459fa56de3dd40f1f070162,1.0
10026984,30211,39,8e89bed6,ADV_IND,1,0,37,9a9cf6855f4c,c1d6c5c42059dee18f1ba5a7406b4ecc60ab6222102ceeb0c78dd257a13db7,1.0
3998023,30260,39,8e89bed6,ADV_IND,1,0,37,7dea889ca050,1ebf4c011219101076e2bd1d3beceb567b455f5459fa16de3dd40f1f07413f,1.0
7995806,30379,39,8e89bed6,ADV_IND,1,0,37,9a9cf685df50,c1d6c4442059dfc18f1ba5af627b4ec960eb62229124eff0c789d257a13da7,1.0
2030805,30576,39,8e89bed6,ADV_IND,1,0,37,1a9cf6050050,c1dec5402459dce18f1aa5af427a4e4d60e96202102ceff0c7cd9247e13fa7,1.0
1998923,30605,39,8e89bed6,ADV_IND,1,0,37,9a0cfe851050,c1d6c54420d9dee18f5ba5af52fb0ecd40eb6222982ceff0478cd257a13da7,1.0
10026612,30632,39,8e89bed6,ADV_IND,1,0,37,daaa8c9d8050,c1d6c5442059dee18f1ba5af424b4ec920eb6222902ccff0c78dd257a13da7,1.0
1998195,30691,39,8e89bed6,ADV_IND,1,0,37,9e9c8c9d8050,c1d645442819dee3cf1fa7bf427a0ecd60eb6222902cebf0c68df255213da7,1.0
1999014,30789,39,8e89bed6,ADV_IND,1,0,37,9dea8c9d8050,c1d685442059fe63af1ba5af027b4e8960cb6222902caff4c78dd257813de7,1.0
1998994,31021,39,8e89bed6,ADV_IND,1,0,37,9a9cf6875f48,c396c5442059dee18f1fa5af427a4ecd60eb6062806cafd0c48dd257b13da5,1.0
3998041,31065,39,8e89bed6,ADV_IND,1,0,37,ba9ef6878050,c1d6c544204dcee18e1ba5af427b4ecd20eb6202902ceff0c58dd21bb13da7,1.0
3997870,31196,39,8e89bed6,ADV_IND,1,0,37,928cf3858050,c5d6c5402019fee1af3ba5af027b4ecde0eb6222802cffb2c78df247a135a7,1.0
3997767,31274,39,8e89bed6,ADV_IND,1,0,37,9adc8c9d8050,81d6c544a058dee18f1bb5af427b4ecd60eb6222b02ceff0c7cdd257a13da7,1.0
8027873,31287,39,8e89bed6,ADV_IND,1,0,37,9e9ef4dd8050,40d6c5402059dec08f1bb5ae427b4ace60eb6222902ceff8e79dd257a135a7,1.0
1998974,31307,39,8e89bed6,ADV_IND,1,0,37,9a9cb6055f48,c1d6c54c20d1de218f1ba5ad406b6fcd70eb6222902cefb0c78dd257a12da7,1.0
1998869,31400,39,8e89bed6,ADV_IND,1,0,37,bbaa8c9d8050,c1d6c54620d9dee1871ba5af427b6ac960eb6226902ceff0c68dd255213da7,1.0
1998919,31417,39,8e89bed6,ADV_IND,1,1,37,f5e2889c8050,1ebf4c001219101056e0bd1d3aeceb467b457f545bda54de3dd40f1f0f4169,1.0
7996115,31459,39,8e89bed6,ADV_IND,1,0,37,9a9ce6870050,e1d6c54420599ee18f1ba52f427b4ecd60ebe220b43ceef0d78dd347203db7,1.0
1998929,31607,39,8e89bed6,ADV_IND,1,0,37,ba9cb69d8050,81d6c5442059dee18f1ba5ad437b4ecd61eb6222902cef70c68fd257a53fb7,1.0
3997803,31683,39,8e89bed6,ADV_IND,1,0,37,9a9cf6875f10,c1f6c5442059de61871ba4af4a7b4ecd60eb2662902eeff0478dd247a13da7,1.0
1998955,31699,39,8e89bed6,ADV_IND,1,0,37,fdea8cbc8050,1ebf4c001219101156e2bd1d3aeceb467b457f5459fa56ce3dd40f1f070175,1.0
1999107,31774,39,8e89bed6,ADV_IND,1,0,37,9bea8c9d8050,51d6c54420d8dee14f1ba5af427b4ec960eb62229028eff0878dd257213de7,1.0
14025227,32059,39,8e89bed6,ADV_IND,1,0,37,9a9cf6860050,c1d6c4442059dee19f5ba5af427b4ecd60c3e232906ceff0c785d241a1bda7,1.0
1998911,32324,39,8e89bed6,ADV_IND,1,0,37,fd6a889da050,1ebf4c001619101156e0bd1d3aecab467b457e5449fa56de3dd40f1f070110,1.0
14057090,32367,39,8e89bed6,ADV_IND,1,0,37,fdea8c9d805a,1eff4c001219101156e2bd1d3aeceb467b457e5459fa56de3dd40f1f070110,1.0
10027009,32576,39,8e89bed6,ADV_IND,1,0,37,9a94f6850050,c1d6c4c420595ee10f1ba58f427b4ec560eb62a2942cdff0c78dd2d3a13da5,1.0
11993804,32686,39,8e89bed6,ADV_IND,1,0,37,9a9cf6848050,c1d6c5043059dee38fbba5b7427b4ecd60e36222100c6ff0c78dd277a13da7,1.0
5996644,32766,39,8e89bed6,ADV_IND,1,0,37,fd6a8c9ca054,1eff4c001619001174e0bd1d3aeceb567b557e5459fa16de3dd40f1f0701a0,1.0
3998131,32822,39,8e89bed6,ADV_IND,1,0,37,ba18f6858050,c1d68540605bdee5af1b85af427b4acc60eb6222802ceff0c78dd255a03d27,1.0
4030184,32823,39,8e89bed6,ADV_IND,1,0,37,9a9cfe9d8050,c1d6c564305df6e18b1ba5af627b4ecd60eb622ad02ceef0c68dd257a32d27,1.0
10026804,32827,39,8e89bed6,ADV_IND,1,0,37,9b9a8c9d8050,c0d441442419dee1891ba5ab42f3cecd60ebeaa0d02ceff0c78cd247a13da7,1.0
3997806,33103,39,8e89bed6,ADV_IND,1,0,37,9a9cf6c58050,c3d7c5442058d6e18f0ba5bf427b4ec560ef7222902c6ff0c78dd257a139a7,1.0
4030144,33131,39,8e89bed6,ADV_IND,1,0,37,9a9c768d5f0a,c1d6c544217bbee58f1badef667b4ecd20fb6222902ceff0c705d277b93da7,1.0
12025883,33408,39,8e89bed6,ADV_IND,1,0,37,9bdcf6958050,c1d6c5542059cee18f1ba5bf5a794ecd606b6222902ce7f0c70dd257b93da7,1.0
12058047,33556,39,8e89bed6,ADV_IND,1,0,37,9a9cf6855050,c1d6c5542859dee18f9ba4ad007b46dd607b6222902ceff0c784d256a1bda7,1.0
3997921,33592,39,8e89bed6,ADV_IND,1,0,37,9adcf6c55f50,d1d6c5442058dee38f1ba5af427b4fcd64eb6222902cfff0e7cdd257a13da7,1.0
5997007,33628,39,8e89bed6,ADV_IND,1,0,37,989cf6855f4a,c1d4c5442059de618f1ba5af426e4ecd60eb62a2902cefe0c78dd257a12da7,1.0
1998938,33635,39,8e89bed6,ADV_IND,1,0,37,daea8c9d8050,c5d6c5452058dee1af1ba1af423a4ecd60ea6222902ceff0c38dd257a13da7,1.0
4029563,33817,39,8e89bed6,ADV_IND,1,0,37,1a9cf6855f60,c1d6c5442059fee19f1ba12f427b46cd62eb4222982ceef0c689d257a13da7,1.0
3997975,33896,39,8e89bed6,ADV_IND,1,0,37,9ad4f6855f4a,81d6c5546059dee18f13a5afca7b4ecd60fb7223b02ceff0c78d9857a13da7,1.0
9995074,33953,39,8e89bed6,ADV_IND,1,0,37,9a9cf68d8050,e1d6c5440059dee18f1ba737427bcecd60fb6232906cebe0c78cd157a13da7,1.0
12025785,34010,39,8e89bed6,ADV_IND,1,0,37,9baa8c9d8050,c0d4c5442059dee08f1ba5af427b4ecd60eb4202902c7ff0d78dd257a13da7,1.0
3997952,34025,39,8e89bed6,ADV_IND,1,0,37,99ea8c9d8050,c1d6c5442049cee19f5ba52f427b4ecd60eb6323902ce7f0c70dd257a73da7,1.0
10027157,34036,39,8e89bed6,ADV_IND,1,0,37,f56a8c9c8050,1eff4c001219101156e2bd1d3aeceb467b457e5c49fa54de3dd40f1f074143,1.0
22020840,34092,39,8e89bed6,ADV_IND,1,0,37,9a9cfe854050,c1d6c5442249dec18f1ba5ef427b4e4d60e96222912cebf0d79dd257a13f87,1.0
3997819,34268,39,8e89bed6,ADV_IND,1,0,37,fdea8c9c8054,1eff4c001219001156e2bd1d3aeceb467b457e5459fa56de3dd40f1f0f0147,1.0
10027030,34275,39,8e89bed6,ADV_IND,1,0,37,1a9cf69d8050,c1d6c5442059dee18f1bb5ae427b4ecd60eb6322902c69f0678dd257a1bdb7,1.0
6028965,34319,39,8e89bed6,ADV_IND,1,0,37,9a1c7685df48,c0d6c5402859dee18f1ba5af42fb4ecd60eb2aa2902ceff0c78dd257a13da6,1.0
5996940,34333,39,8e89bed6,ADV_IND,1,0,37,9a9cf4855f48,c1d6e5442459dee18f1bb4af427b4ecd60eb62a2902ceff0c78dd217a13da7,1.0
7995679,34342,39,8e89bed6,ADV_IND,1,0,37,988ccc9d8050,41d6c5442059dee18f1ba5ad427b0ecd60cb6222902cefe0c3add257a13fa7,1.0
3997771,34599,39,8e89bed6,ADV_IND,1,0,37,9a9cf69c8050,c1c6c5400059dee18f1ba5ad427b4ecd60ab6222902ceff0c78dc257a1bda7,1.0
3997873,34641,39,8e89bed6,ADV_IND,1,0,37,8edcf6254050,c0d6c5442059dee18f1ba5af427f4ecd60eb6222902cefe0c78cd277a13d27,1.0
1999005,34790,39,8e89bed6,ADV_IND,1,0,37,9a9d76801c50,cd56c5462059dee18f1ba5af427bcecd30eb6222902deb70c785d217a53fa7,1.0
8027944,34799,39,8e89bed6,ADV_IND,1,0,37,9a94f69d8050,c1d6c5462051dee18f1ba5af623b4eed20eb6202902ceff0c78dd257a13da7,1.0
2031095,34906,39,8e89bed6,ADV_IND,1,0,37,9e99f6855050,d1d6c5442059dce18f1ba5ad427b0acd604b6202d02ceff0c78dd257a13da7,1.0
1998946,35025,39,8e89bed6,ADV_IND,1,0,37,fd6a8c9d8054,1eff4c001219101056e2bd5d3aeceb467b457e22902c6ff0e78dd2d7a11da7,1.0
1999040,35222,39,8e89bed6,ADV_IND,1,0,37,fdea8c9da054,1ebfcc442059dee18f128dad427b4ecd60eb6222802eeff4c70dd257a13da7,1.0
1998912,35241,39,8e89bed6,ADV_IND,1,0,37,9984f49d8050,c1d6c5462859dee18f1ba5af427b4ecf60eb6232902ceff0c78fd257a13da7,1.0
8028232,35349,39,8e89bed6,ADV_IND,1,0,37,9a9cf68ddc50,c1d6c5442059dee18f1ba5af403b4ec960aa6a22982ce7f0c68dd445a33da7,1.0
5996877,35366,39,8e89bed6,ADV_IND,1,0,37,7dea8cbc8050,1eff4c001219101156e2bd1d3aeceb467b457e5459fb56ce3d540f0f0701d8,1.0
7995989,35516,39,8e89bed6,ADV_IND,1,0,37,9a94f49d8050,c1d6c5442059dee1871ba5af427b4ecd60eb6222902ceff0c78dd057a13da7,1.0
2030947,35905,39,8e89bed6,ADV_IND,1,0,37,9abcf6855fc8,c1d6d7442059dce10f9ba5af427b4ecd606b2222942ceff0d788d257a13da7,1.0
3998264,35933,39,8e89bed6,ADV_IND,1,0,37,1b9df6855f40,c3d6c5442059dee18f1ba5afc27bdacd60eb622290aceff0c79dd247a03daf,1.0
1998559,36091,39,8e89bed6,ADV_IND,1,0,37,9a9cd6855850,c1d6c544205ddee10f1ba5af427f4ecd60e36022902ceff0c79d1257833da7,1.0
12057924,36216,39,8e89bed6,ADV_IND,1,0,37,fdea8c9d8051,1eff4c001219101156e2bd1d3aeceb467b457e5459fa56de3dd40f1f070125,1.0
6028868,36417,39,8e89bed6,ADV_IND,1,0,33,f5ea089ca050,1ebf4c011619101156e2bd1d3accab527f555f5459fa16de3dd40d,1.0
7634389,108,39,8e89bed6,SCAN_REQ,1,1,12,55d5bd7913c9,45dae69e4ca4,1.0
4030051,29639,39,8e89bed6,ADV_NONCONN_IND,1,0,37,fdea8c9d8050,1eff4c001219101156e2bd1d3aeceb467b457e5459fa56de3dd40f1f070114,1.0
4784659,36437,39,8e89bed6,SCAN_REQ,1,1,12,4a885c875f02,4e393af10528,1.0
2359310,36441,39,8e89bed6,SCAN_REQ,1,1,12,4a0c5c8f5f03,5e383af50528,1.0
